10	2000	29.08706665
10	4000	35.047531127999996
10	6000	42.200088501
10	8000	48.160552979
10	10000	55.074691772
10	12000	59.127807617
10	14000	61.03515625
10	16000	63.896179198999995
10	18000	66.75720214799999
10	20000	70.810317993
10	22000	72.00241088899999
10	24000	74.86343383799999
10	26000	74.148178101
10	28000	77.00920105
10	30000	78.916549683
10	32000	79.870223999
10	34000	82.015991211
10	36000	83.923339844
10	38000	88.930130005
10	40000	87.976455688
10	42000	95.129013062
10	44000	98.22845459
10	46000	100.135803223
10	48000	101.089477539
10	50000	101.089477539
10	52000	133.037567139
10	54000	105.142593384
10	56000	108.957290649
10	58000	110.149383545
10	60000	112.056732178
10	62000	114.917755127
10	64000	116.82510376
10	66000	118.017196655
10	68000	121.116638184
10	70000	121.831893921
10	72000	125.885009766
10	74000	124.93133544900002
10	76000	126.123428345
10	78000	128.98445129400002
10	80000	130.176544189
10	82000	135.898590088
10	84000	139.951705933
10	86000	139.951705933
10	88000	139.951705933
10	90000	138.99803161600002
10	92000	141.143798828
10	94000	143.051147461
10	96000	145.91217041
10	98000	149.965286255
10	100000	149.965286255
100	2000	94.175338745
100	4000	96.082687378
100	6000	123.023986816
100	8000	133.037567139
100	10000	531.911849976
100	12000	560.998916626
100	14000	641.822814941
100	16000	598.907470703
100	18000	568.866729736
100	20000	716.924667358
100	22000	598.907470703
100	24000	594.139099121
100	26000	649.929046631
100	28000	573.873519897
100	30000	595.808029175
100	32000	589.8475646969999
100	34000	599.86114502
100	36000	593.1854248049999
100	38000	600.099563599
100	40000	674.962997437
100	42000	594.139099121
100	44000	612.97416687
100	46000	645.160675049
100	48000	638.961791992
100	50000	592.947006226
100	52000	644.92225647
100	54000	688.076019287
100	56000	681.161880493
100	58000	673.0556488039999
100	60000	646.114349365
100	62000	693.0828094479999
100	64000	669.002532959
100	66000	660.181045532
100	68000	633.955001831
100	70000	734.0908050539999
100	72000	689.029693604
100	74000	671.1483001710001
100	76000	653.982162476
100	78000	738.143920898
100	80000	752.9258728030001
100	82000	802.9937744140001
100	84000	759.124755859
100	86000	730.991363525
100	88000	711.9178771969999
100	90000	673.0556488039999
100	92000	734.0908050539999
100	94000	762.939453125
100	96000	709.056854248
100	98000	735.998153687
100	100000	703.811645508
102	2000	110.864639282
102	4000	110.864639282
102	6000	123.97766113300001
102	8000	149.011611938
102	10000	526.9050598140001
102	12000	571.0124969479999
102	14000	581.979751587
102	16000	638.961791992
102	18000	566.005706787
102	20000	563.859939575
102	22000	596.046447754
102	24000	594.854354858
102	26000	660.181045532
102	28000	643.968582153
102	30000	710.0105285640001
102	32000	669.002532959
102	34000	607.013702393
102	36000	625.848770142
102	38000	672.101974487
102	40000	587.224960327
102	42000	604.8679351809999
102	44000	616.073608398
102	46000	701.904296875
102	48000	608.921051025
102	50000	651.836395264
102	52000	705.003738403
102	54000	663.995742798
102	56000	656.843185425
102	58000	649.929046631
102	60000	730.037689209
102	62000	694.0364837650001
102	64000	735.04447937
102	66000	757.932662964
102	68000	686.883926392
102	70000	689.9833679200001
102	72000	689.9833679200001
102	74000	726.9382476809999
102	76000	721.93145752
102	78000	751.972198486
102	80000	689.029693604
102	82000	748.872756958
102	84000	688.076019287
102	86000	765.085220337
102	88000	749.111175537
102	90000	751.0185241700001
102	92000	705.95741272
102	94000	753.879547119
102	96000	699.996948242
102	98000	805.139541626
102	100000	764.1315460210001
104	2000	100.135803223
104	4000	105.85784912099999
104	6000	155.925750732
104	8000	150.91896057099999
104	10000	503.06320190400004
104	12000	579.833984375
104	14000	575.065612793
104	16000	595.092773438
104	18000	617.980957031
104	20000	602.006912231
104	22000	621.0803985599999
104	24000	575.78086853
104	26000	642.0612335210001
104	28000	594.139099121
104	30000	606.060028076
104	32000	609.8747253419999
104	34000	622.034072876
104	36000	581.979751587
104	38000	684.022903442
104	40000	723.1235504150001
104	42000	692.129135132
104	44000	648.9753723140001
104	46000	617.980957031
104	48000	626.087188721
104	50000	648.9753723140001
104	52000	680.9234619140001
104	54000	663.042068481
104	56000	658.988952637
104	58000	666.8567657469999
104	60000	679.016113281
104	62000	702.1427154539999
104	64000	717.878341675
104	66000	697.135925293
104	68000	713.8252258299999
104	70000	713.109970093
104	72000	718.116760254
104	74000	685.930252075
104	76000	761.985778809
104	78000	715.970993042
104	80000	728.845596313
104	82000	736.9518280030001
104	84000	705.95741272
104	86000	717.163085938
104	88000	681.87713623
104	90000	715.017318726
104	92000	756.978988647
104	94000	834.941864014
104	96000	819.92149353
104	98000	708.103179932
104	100000	735.04447937
106	2000	98.94371032699999
106	4000	107.04994201699999
106	6000	143.051147461
106	8000	166.893005371
106	10000	567.9130554200001
106	12000	589.8475646969999
106	14000	610.8283996580001
106	16000	570.058822632
106	18000	671.1483001710001
106	20000	620.126724243
106	22000	710.0105285640001
106	24000	683.069229126
106	26000	664.949417114
106	28000	606.060028076
106	30000	638.961791992
106	32000	647.068023682
106	34000	637.054443359
106	36000	662.0883941650001
106	38000	651.121139526
106	40000	665.9030914309999
106	42000	648.9753723140001
106	44000	624.895095825
106	46000	645.875930786
106	48000	657.081604004
106	50000	605.10635376
106	52000	684.9765777590001
106	54000	760.0784301760001
106	56000	670.1946258539999
106	58000	699.996948242
106	60000	679.016113281
106	62000	630.1403045650001
106	64000	686.883926392
106	66000	770.092010498
106	68000	748.157501221
106	70000	669.956207275
106	72000	734.0908050539999
106	74000	737.9055023190001
106	76000	734.806060791
106	78000	713.109970093
106	80000	725.030899048
106	82000	758.88633728
106	84000	747.203826904
106	86000	732.8987121580001
106	88000	761.032104492
106	90000	710.964202881
106	92000	801.801681519
106	94000	753.164291382
106	96000	747.919082642
106	98000	750.064849854
106	100000	761.985778809
108	2000	98.94371032699999
108	4000	133.99124145500002
108	6000	147.104263306
108	8000	156.879425049
108	10000	443.93539428699995
108	12000	607.967376709
108	14000	574.111938477
108	16000	633.0013275150001
108	18000	637.054443359
108	20000	601.0532379150001
108	22000	605.10635376
108	24000	599.145889282
108	26000	633.0013275150001
108	28000	647.068023682
108	30000	653.982162476
108	32000	643.014907837
108	34000	665.9030914309999
108	36000	689.9833679200001
108	38000	667.095184326
108	40000	677.108764648
108	42000	618.934631348
108	44000	608.921051025
108	46000	662.0883941650001
108	48000	793.9338684080001
108	50000	648.021697998
108	52000	708.818435669
108	54000	720.977783203
108	56000	735.759735107
108	58000	739.097595215
108	60000	687.122344971
108	62000	748.157501221
108	64000	733.137130737
108	66000	692.129135132
108	68000	677.108764648
108	70000	708.103179932
108	72000	719.0704345700001
108	74000	693.0828094479999
108	76000	751.0185241700001
108	78000	770.8072662349999
108	80000	782.012939453
108	82000	765.8004760739999
108	84000	721.216201782
108	86000	756.978988647
108	88000	831.127166748
108	90000	782.012939453
108	92000	756.025314331
108	94000	783.9202880859999
108	96000	757.932662964
108	98000	759.124755859
108	100000	737.9055023190001
110	2000	90.83747863800001
110	4000	115.156173706
110	6000	149.011611938
110	8000	156.879425049
110	10000	513.076782227
110	12000	589.1323089599999
110	14000	638.961791992
110	16000	612.0204925539999
110	18000	663.042068481
110	20000	624.179840088
110	22000	670.9098815919999
110	24000	628.9482116700001
110	26000	612.0204925539999
110	28000	643.968582153
110	30000	657.081604004
110	32000	700.950622559
110	34000	697.85118103
110	36000	755.0716400150001
110	38000	686.168670654
110	40000	684.9765777590001
110	42000	670.9098815919999
110	44000	673.0556488039999
110	46000	639.915466309
110	48000	721.93145752
110	50000	682.1155548099999
110	52000	664.949417114
110	54000	710.964202881
110	56000	715.017318726
110	58000	681.87713623
110	60000	740.051269531
110	62000	715.017318726
110	64000	741.9586181640001
110	66000	741.004943848
110	68000	713.109970093
110	70000	779.151916504
110	72000	705.95741272
110	74000	800.848007202
110	76000	820.875167847
110	78000	760.0784301760001
110	80000	781.059265137
110	82000	746.965408325
110	84000	737.190246582
110	86000	817.060470581
110	88000	831.8424224849999
110	90000	796.07963562
110	92000	742.197036743
110	94000	803.94744873
110	96000	818.967819214
110	98000	783.205032349
110	100000	786.781311035
112	2000	95.129013062
112	4000	123.023986816
112	6000	162.124633789
112	8000	157.833099365
112	10000	476.121902466
112	12000	618.934631348
112	14000	631.093978882
112	16000	572.919845581
112	18000	678.062438965
112	20000	691.1754608150001
112	22000	663.995742798
112	24000	681.87713623
112	26000	660.89630127
112	28000	688.076019287
112	30000	670.9098815919999
112	32000	699.0432739260001
112	34000	658.988952637
112	36000	737.9055023190001
112	38000	729.084014893
112	40000	720.024108887
112	42000	735.998153687
112	44000	716.924667358
112	46000	728.845596313
112	48000	705.95741272
112	50000	660.89630127
112	52000	777.959823608
112	54000	742.91229248
112	56000	704.050064087
112	58000	771.999359131
112	60000	771.999359131
112	62000	750.064849854
112	64000	725.030899048
112	66000	726.222991943
112	68000	752.9258728030001
112	70000	689.9833679200001
112	72000	699.0432739260001
112	74000	766.99256897
112	76000	735.998153687
112	78000	727.8919219969999
112	80000	758.88633728
112	82000	766.99256897
112	84000	777.959823608
112	86000	802.9937744140001
112	88000	759.124755859
112	90000	796.07963562
112	92000	794.172286987
112	94000	759.124755859
112	96000	848.054885864
112	98000	782.96661377
112	100000	826.8356323239999
114	2000	104.904174805
114	4000	115.156173706
114	6000	145.91217041
114	8000	180.006027222
114	10000	602.006912231
114	12000	638.961791992
114	14000	695.943832397
114	16000	682.1155548099999
114	18000	616.073608398
114	20000	650.8827209469999
114	22000	720.977783203
114	24000	684.022903442
114	26000	663.995742798
114	28000	683.069229126
114	30000	710.0105285640001
114	32000	711.9178771969999
114	34000	744.104385376
114	36000	723.1235504150001
114	38000	658.988952637
114	40000	766.038894653
114	42000	681.161880493
114	44000	712.156295776
114	46000	741.004943848
114	48000	694.0364837650001
114	50000	692.129135132
114	52000	710.0105285640001
114	54000	772.9530334469999
